txn_id,txn_datetime,store_id,member_id,channel,payment_method,total_amount,discount_amount,campaign_id,is_return
T000379,2025-02-04T17:42:00,S03,,store,cash,1150,0,,false
T000380,2025-02-04T20:52:00,S04,M000060,store,line_pay,1060,0,,false
T000381,2025-02-04T20:40:00,S04,,store,line_pay,2290,0,,false
T000382,2025-02-04T18:48:00,S05,M000380,store,cash,885,0,,false
T000383,2025-02-04T15:22:00,S05,M000145,store,mobile_payment,1230,0,,false
T000384,2025-02-04T21:20:00,S05,M000837,store,cash,1185,0,,false
T000385,2025-02-04T17:22:00,S06,M000255,store,cash,185,0,,false
T000386,2025-02-04T19:48:00,S06,M000091,store,credit_card,1385,0,,false
T000387,2025-02-04T14:27:00,S99,M000037,online,credit_card,1250,0,,false
T000388,2025-02-05T17:44:00,S01,M001189,store,line_pay,475,0,,false
T000389,2025-02-05T18:04:00,S01,M000339,store,credit_card,425,0,,false
T000390,2025-02-05T11:45:00,S01,M000507,store,credit_card,1980,220,,false
T000391,2025-02-05T17:40:00,S02,M001097,store,credit_card,720,0,,false
T000392,2025-02-05T12:33:00,S02,,store,credit_card,2310,0,,false
T000393,2025-02-05T18:44:00,S03,M000721,store,line_pay,95,0,,false
T000394,2025-02-05T18:03:00,S03,M000728,store,cash,180,0,,false
T000395,2025-02-05T11:28:00,S03,M000960,store,cash,110,0,,false
T000396,2025-02-05T21:43:00,S03,,store,mobile_payment,2875,0,,false
T000397,2025-02-05T18:40:00,S03,,store,line_pay,1210,0,,false
T000398,2025-02-05T19:04:00,S03,,store,credit_card,1515,0,,false
T000399,2025-02-05T11:32:00,S04,M000564,store,credit_card,250,0,,false
T000400,2025-02-05T20:16:00,S04,M000089,store,cash,2209,81,,false
T000401,2025-02-05T11:48:00,S06,M000316,store,credit_card,1510,0,,false
T000402,2025-02-05T21:48:00,S99,M001048,online,line_pay,325,0,,false
T000403,2025-02-06T18:47:00,S01,M001000,store,cash,420,0,,false
T000404,2025-02-06T12:30:00,S01,M000895,store,cash,425,0,,false
T000405,2025-02-06T20:01:00,S03,M000913,store,cash,195,0,,false
T000406,2025-02-06T18:06:00,S03,M000032,store,mobile_payment,110,0,,false
T000407,2025-02-06T19:44:00,S04,,store,credit_card,2405,0,,false
T000408,2025-02-06T21:08:00,S05,M000419,store,credit_card,390,0,,false
T000409,2025-02-06T15:53:00,S05,M000250,store,cash,1090,0,,false
T000410,2025-02-07T19:08:00,S01,M000743,store,credit_card,405,0,,false
T000411,2025-02-07T19:48:00,S01,,store,line_pay,2140,0,,false
T000412,2025-02-07T18:01:00,S01,,store,credit_card,590,0,,false
T000413,2025-02-07T18:08:00,S02,M000965,store,line_pay,1580,0,,false
T000414,2025-02-07T12:27:00,S03,M000052,store,line_pay,35,0,,false
T000415,2025-02-07T17:06:00,S04,M001036,store,line_pay,110,0,,false
T000416,2025-02-07T15:47:00,S04,,store,line_pay,2450,0,,false
T000417,2025-02-07T19:46:00,S06,M000668,store,line_pay,110,0,,false
T000418,2025-02-07T19:45:00,S06,M000929,store,mobile_payment,110,0,,false
T000419,2025-02-07T17:41:00,S06,M001078,store,credit_card,315,0,,false
T000420,2025-02-07T20:13:00,S99,M000809,online,cash,95,0,,false
T000421,2025-02-08T14:25:00,S01,M000229,store,credit_card,195,0,,false
T000422,2025-02-08T20:42:00,S01,M000912,store,mobile_payment,445,0,,false
T000423,2025-02-08T15:51:00,S01,M000273,store,credit_card,430,0,,false
T000424,2025-02-08T20:42:00,S02,M000469,store,cash,175,0,,false
T000425,2025-02-08T14:00:00,S02,M000806,store,credit_card,95,0,,false
T000426,2025-02-08T12:30:00,S02,,store,line_pay,1925,0,,false
T000427,2025-02-08T14:10:00,S03,M000609,store,cash,110,0,,false
T000428,2025-02-08T11:17:00,S03,M000906,store,credit_card,145,0,,false
T000429,2025-02-08T14:45:00,S03,M000610,store,credit_card,105,0,,false
T000430,2025-02-08T14:33:00,S03,M001172,store,cash,145,0,,false
T000431,2025-02-08T19:55:00,S03,M000487,store,line_pay,105,0,,false
T000432,2025-02-08T11:11:00,S04,M000147,store,credit_card,720,0,,false
T000433,2025-02-08T14:18:00,S04,,store,credit_card,1724,191,,false
T000434,2025-02-08T12:09:00,S04,,store,cash,3021,119,,false
T000435,2025-02-08T16:22:00,S04,,store,cash,1182,53,,false
T000436,2025-02-08T14:02:00,S05,M000599,store,cash,175,0,,false
T000437,2025-02-08T11:52:00,S05,M000286,store,credit_card,290,0,,false
T000438,2025-02-08T17:31:00,S05,M000627,store,line_pay,240,0,,false
T000439,2025-02-08T14:53:00,S05,M001099,store,cash,180,0,,false
T000440,2025-02-08T11:14:00,S06,,store,mobile_payment,840,0,,false
T000441,2025-02-08T14:48:00,S99,M000022,online,cash,95,0,,false
T000442,2025/02/09 15:19,S01,M000525,store,credit_card,320,0,,false
T000443,2025-02-09T12:17:00,S01,,store,line_pay,660,0,,false
T000444,2025-02-09T11:07:00,S02,M000323,store,credit_card,500,0,,false
T000445,2025-02-09T15:21:00,S03,M001153,store,cash,125,0,,false
T000446,2025-02-09T17:45:00,S04,M000277,store,line_pay,1679,0,,false
T000447,2025-02-09T14:49:00,S04,M001045,store,credit_card,1125,0,,false
T000448,2025-02-09T19:31:00,S04,M000189,store,cash,770,0,,false
T000449,2025/02/09 19:00,S04,M000837,store,cash,1765,0,,false
T000450,2025/02/09 19:15,S04,,store,credit_card,2045,0,,false
T000451,2025/02/09 20:23,S05,,store,credit_card,2630,0,,false
T000452,2025-02-09T20:45:00,S06,M001118,store,mobile_payment,1220,0,,false
T000453,2025-02-09T19:34:00,S06,,store,credit_card,1740,0,,false
T000454,2025-02-09T20:03:00,S06,,store,mobile_payment,3295,195,,false
T000455,2025-02-09T20:49:00,S99,,online,mobile_payment,1692,188,,false
T000456,2025-02-10T15:21:00,S01,M000795,store,line_pay,400,0,,false
T000457,2025-02-10T21:54:00,S01,M000644,store,credit_card,420,0,,false
T000458,2025-02-10T15:30:00,S01,M000143,store,cash,650,0,,false
T000459,2025-02-10T19:21:00,S01,,store,credit_card,2300,140,,false
T000460,2025-02-10T19:21:00,S01,,store,credit_card,1178,62,,false
T000461,2025-02-10T19:11:00,S02,M000533,store,cash,190,0,,false
T000462,2025-02-10T15:18:00,S03,M001032,store,credit_card,185,0,,false
T000463,2025-02-10T20:37:00,S03,M001180,store,mobile_payment,1280,0,,false
T000464,2025-02-10T19:58:00,S04,,store,line_pay,2063,92,,false
T000465,2025-02-10T17:16:00,S04,,store,line_pay,2230,0,,false
T000466,2025-02-10T11:23:00,S05,M000709,store,cash,755,0,,false
T000467,2025-02-10T19:15:00,S05,M000722,store,cash,340,0,,false
T000468,2025-02-10T17:48:00,S05,M000687,store,credit_card,390,0,,false
T000469,2025-02-10T20:11:00,S05,,store,mobile_payment,1595,0,,false
T000470,2025-02-10T20:55:00,S05,,store,mobile_payment,1675,0,,false
T000471,2025-02-10T15:18:00,S06,M000594,store,credit_card,365,0,,false
T000472,2025-02-11T19:21:00,S01,M000002,store,line_pay,490,0,,false
T000473,2025-02-11T11:17:00,S01,M000959,store,credit_card,925,0,,false
T000474,2025-02-11T20:10:00,S01,,store,cash,960,0,,false
T000475,2025-02-11T18:03:00,S01,,store,credit_card,1815,0,,false
T000476,2025-02-11T11:49:00,S02,M001039,store,cash,110,0,,false
T000477,2025-02-11T20:12:00,S02,M001089,store,credit_card,1390,0,,false
T000478,2025-02-11T17:35:00,S03,M000991,store,cash,145,0,,false
T000479,2025-02-11T18:02:00,S03,M001098,store,cash,90,0,,false
T000480,2025/02/11 20:41,S03,M000032,store,cash,105,0,,false
T000481,2025-02-11T11:42:00,S04,,store,credit_card,480,0,,false
T000482,2025-02-11T18:00:00,S06,M000322,store,credit_card,175,0,,false
T000483,2025-02-11T09:07:00,S99,M000614,online,cash,990,0,,false
T000484,2025-02-11T12:12:00,S99,M000457,online,line_pay,605,0,,false
T000485,2025-02-12T20:28:00,S01,M000515,store,cash,705,0,,false
T000486,2025-02-12T15:00:00,S02,M000318,store,line_pay,175,0,,false
T000487,2025-02-12T15:06:00,S02,M000537,store,cash,95,0,,false
T000488,2025-02-12T12:27:00,S03,M000378,store,line_pay,170,0,,false
T000489,2025-02-12T19:58:00,S03,M000478,store,cash,125,0,,false
T000490,2025-02-12T17:56:00,S03,M000583,store,credit_card,70,0,,false
T000491,2025-02-12T20:21:00,S03,M001134,store,credit_card,400,0,,false
T000492,2025-02-12T15:17:00,S03,,store,cash,1275,0,,false
T000493,2025-02-12T11:39:00,S04,M000001,store,line_pay,110,0,,false
T000494,2025-02-12T11:43:00,S04,,store,line_pay,2449,71,,false
T000495,2025/02/12 17:33,S05,M000379,store,cash,1005,0,,false
T000496,2025-02-12T19:56:00,S05,,store,line_pay,1640,0,,false
T000497,2025-02-12T19:10:00,S06,M000130,store,cash,185,0,,false
T000498,2025-02-13T18:20:00,S01,M000889,store,credit_card,95,0,,false
T000499,2025-02-13T15:17:00,S01,M000898,store,line_pay,445,0,,false
T000500,2025-02-13T20:02:00,S01,M000552,store,line_pay,1000,0,,false
T000501,2025-02-13T21:42:00,S01,,store,cash,2423,87,,false
T000502,2025-02-13T15:40:00,S01,,store,cash,2215,0,,false
T000503,2025-02-13T11:36:00,S02,,store,line_pay,2695,0,,false
T000504,2025-02-13T20:59:00,S03,M000238,store,mobile_payment,105,0,,false
T000505,2025-02-13T20:56:00,S03,M000109,store,credit_card,165,0,,false
T000506,2025-02-13T18:24:00,S03,M001160,store,cash,145,0,,false
T000507,2025-02-13T19:28:00,S04,,store,credit_card,1015,0,,false
T000508,2025-02-13T20:52:00,S06,M000346,store,credit_card,110,0,,false
T000509,2025-02-13T20:08:00,S06,M000673,store,mobile_payment,950,0,,false
T000510,2025-02-13T20:54:00,S99,M000812,online,line_pay,185,0,,false
T000511,2025-02-13T21:38:00,S99,M000737,online,line_pay,160,0,,false
T000512,2025/02/14 11:25,S01,M000354,store,line_pay,415,0,,false
T000513,2025-02-14T20:46:00,S01,M000746,store,cash,445,0,,false
T000514,2025-02-14T20:32:00,S03,M000196,store,credit_card,125,0,,false
T000515,2025-02-14T20:42:00,S03,M000052,store,credit_card,70,0,,false
T000516,2025-02-14T21:38:00,S03,M000518,store,cash,70,0,,false
T000517,2025-02-14T21:31:00,S03,M000823,store,credit_card,165,0,,false
T000518,2025-02-14T20:45:00,S03,,store,cash,1787,198,,false
T000519,2025-02-14T11:01:00,S04,M000440,store,credit_card,1470,0,,false
T000520,2025-02-14T19:29:00,S05,M001146,store,cash,300,0,,false
T000521,2025-02-14T20:40:00,S05,M000827,store,credit_card,270,0,,false
T000522,2025-02-14T12:57:00,S99,M000372,online,mobile_payment,180,0,,false
T000523,2025-02-15T12:04:00,S01,M000955,store,cash,175,0,,false
T000524,2025-02-15T19:16:00,S01,M000225,store,cash,440,0,,false
T000525,2025-02-15T15:23:00,S01,M000895,store,line_pay,590,0,,false
T000526,2025-02-15T16:39:00,S03,M000887,store,cash,35,0,,false
T000527,2025-02-15T11:00:00,S03,M000470,store,cash,1160,0,,false
T000528,2025-02-15T15:46:00,S05,M001158,store,line_pay,240,0,,false
T000529,2025-02-15T14:00:00,S05,M000661,store,line_pay,390,0,,false
T000530,2025-02-15T16:23:00,S05,,store,credit_card,590,0,,false
T000531,2025-02-15T19:20:00,S06,,store,credit_card,1975,0,,false
T000532,2025-02-15T12:53:00,S99,M000867,online,cash,105,0,,false
T000533,2025-02-16T14:39:00,S01,,store,credit_card,-55,0,,true
T000534,2025-02-16T14:26:00,S02,,store,cash,1755,0,,false
T000535,2025-02-16T17:33:00,S02,,store,credit_card,1125,0,,false
T000536,2025/02/16 17:22,S02,,store,cash,1640,0,,false
T000537,2025-02-16T20:53:00,S02,,store,credit_card,2302,68,,false
T000538,2025-02-16T17:01:00,S03,M000106,store,cash,155,0,,false
T000539,2025-02-16T19:56:00,S04,M000492,store,cash,110,0,,false
T000540,2025-02-16T19:11:00,S04,M000079,store,cash,110,0,,false
T000541,2025-02-16T20:37:00,S04,,store,credit_card,2350,0,,false
T000542,2025-02-16T20:53:00,S05,M000605,store,credit_card,335,0,,false
T000543,2025-02-16T16:57:00,S05,M000427,store,credit_card,220,0,,false
T000544,2025-02-16T19:11:00,S05,,store,credit_card,1800,0,,false
T000545,2025-02-16T20:15:00,S06,M000091,store,mobile_payment,225,0,,false
T000546,2025-02-16T21:06:00,S99,M000797,online,credit_card,1180,0,,false
T000547,2025-02-16T12:20:00,S99,M000887,online,credit_card,760,0,,false
T000548,2025-02-17T17:43:00,S01,M001077,store,line_pay,90,0,,false
T000549,2025-02-17T12:05:00,S01,M001008,store,line_pay,475,0,,false
T000550,2025-02-17T19:38:00,S02,M001010,store,credit_card,940,0,,false
T000551,2025-02-17T12:07:00,S02,M001137,store,credit_card,365,0,,false
T000552,2025-02-17T20:04:00,S02,,store,credit_card,2750,0,,false
T000553,2025-02-17T20:41:00,S03,M001153,store,credit_card,70,0,,false
T000554,2025-02-17T19:08:00,S03,M001065,store,cash,180,0,,false
T000555,2025-02-17T12:08:00,S03,M000960,store,mobile_payment,190,0,,false
T000556,2025-02-17T11:26:00,S03,M001054,store,line_pay,155,0,,false
T000557,2025-02-17T20:36:00,S03,,store,credit_card,2104,56,,false
T000558,2025-02-17T19:54:00,S05,M000380,store,credit_card,220,0,,false
T000559,2025-02-17T12:51:00,S06,M000767,store,credit_card,130,0,,false
T000560,2025-02-17T19:07:00,S06,M000439,store,mobile_payment,180,0,,false
T000561,2025-02-17T20:03:00,S99,M000362,online,line_pay,2580,0,,false
T000562,2025-02-17T09:08:00,S99,M001177,online,cash,600,0,,false
T000563,2025-02-18T18:09:00,S01,M001007,store,credit_card,200,0,,false
T000564,2025-02-18T20:50:00,S01,M000612,store,cash,335,0,,false
T000565,2025-02-18T18:11:00,S01,M001113,store,cash,455,0,,false
T000566,2025-02-18T19:11:00,S01,M000007,store,cash,470,0,,false
T000567,2025-02-18T15:24:00,S02,M000369,store,credit_card,155,0,,false
T000568,2025-02-18T12:11:00,S02,M000392,store,credit_card,110,0,,false
T000569,2025-02-18T20:47:00,S03,M000977,store,credit_card,35,0,,false
T000570,2025-02-18T19:20:00,S03,M000478,store,cash,105,0,,false
T000571,2025-02-18T21:52:00,S03,M000035,store,line_pay,105,0,,false
T000572,2025/02/18 17:03,S03,M001167,store,mobile_payment,110,0,,false
T000573,2025-02-18T20:57:00,S03,M001172,store,credit_card,130,0,,false
T000574,2025-02-18T17:05:00,S03,M000453,store,cash,110,0,,false
T000575,2025-02-18T19:59:00,S03,M000620,store,cash,1160,0,,false
T000576,2025-02-18T12:19:00,S04,M000531,store,credit_card,95,0,,false
T000577,2025-02-18T17:40:00,S04,M000519,store,credit_card,1510,0,,false
T000578,2025-02-18T12:53:00,S05,M000034,store,cash,875,0,,false
T000579,2025-02-18T21:26:00,S05,,store,line_pay,1275,0,,false
T000580,2025-02-18T14:25:00,S99,M000521,online,mobile_payment,110,0,,false
T000581,2025-02-18T14:53:00,S99,M000742,online,credit_card,925,0,,false
T000582,2025-02-18T09:31:00,S99,M000821,online,credit_card,750,0,,false
T000583,2025-02-19T15:50:00,S01,M000798,store,line_pay,400,0,,false
T000584,2025-02-19T19:19:00,S01,M000329,store,cash,330,0,,false
T000585,2025-02-19T11:02:00,S01,M001088,store,cash,420,0,,false
T000586,2025-02-19T18:30:00,S01,,store,cash,2723,167,,false
T000587,2025-02-19T12:55:00,S01,,store,cash,1661,144,,false
T000588,2025-02-19T19:59:00,S03,M001046,store,cash,165,0,,false
T000589,2025/02/19 15:02,S03,M000378,store,line_pay,110,0,,false
T000590,2025-02-19T11:01:00,S03,M000195,store,credit_card,70,0,,false
T000591,2025-02-19T18:07:00,S03,M000937,store,mobile_payment,110,0,,false
T000592,2025-02-19T19:49:00,S03,M000190,store,credit_card,160,0,,false
T000593,2025-02-19T19:00:00,S03,M000169,store,credit_card,110,0,,false
T000594,2025-02-19T19:42:00,S04,M000526,store,mobile_payment,1379,0,,false
T000595,2025-02-19T11:22:00,S04,,store,cash,2201,39,,false
T000596,2025-02-19T19:28:00,S04,,store,cash,2600,0,,false
T000597,2025-02-19T21:09:00,S05,M000868,store,mobile_payment,130,0,,false
T000598,2025-02-19T19:19:00,S05,M000136,store,cash,125,0,,false
T000599,2025-02-19T21:08:00,S05,M000627,store,credit_card,275,0,,false
T000600,2025-02-19T21:40:00,S05,,store,cash,2860,150,,false
T000601,2025-02-19T20:41:00,S06,M000810,store,mobile_payment,90,0,,false
T000602,2025-02-19T22:08:00,S99,M000170,online,mobile_payment,185,0,,false
T000603,2025-02-20T15:42:00,S01,M001073,store,credit_card,1005,0,,false
T000604,2025-02-20T20:15:00,S01,M001014,store,credit_card,320,0,,false
T000605,2025-02-20T21:46:00,S01,M000016,store,line_pay,505,0,,false
T000606,2025-02-20T12:21:00,S01,M000273,store,cash,390,0,,false
T000607,2025-02-20T15:04:00,S01,M001189,store,line_pay,-110,0,,true
T000608,2025-02-20T19:35:00,S02,M000691,store,credit_card,130,0,,false
T000609,2025-02-20T17:42:00,S02,,store,cash,1940,0,,false
T000610,2025-02-20T20:39:00,S02,,store,credit_card,1887,98,,false
T000611,2025-02-20T11:16:00,S03,M000308,store,mobile_payment,70,0,,false
T000612,2025-02-20T12:40:00,S03,M000256,store,line_pay,195,0,,false
T000613,2025-02-20T11:46:00,S03,M000598,store,line_pay,175,0,,false
T000614,2025-02-20T11:00:00,S03,M000452,store,line_pay,110,0,,false
T000615,2025-02-20T20:48:00,S04,M001020,store,credit_card,1300,0,,false
T000616,2025-02-20T17:31:00,S04,,store,cash,1663,87,,false
T000617,2025-02-20T17:23:00,S05,M000129,store,mobile_payment,175,0,,false
T000618,2025-02-20T20:54:00,S06,M000083,store,credit_card,940,0,,false
T000619,2025-02-20T14:57:00,S99,M000659,online,cash,485,0,,false
T000620,2025-02-21T12:36:00,S01,M000795,store,cash,370,0,,false
T000621,2025-02-21T17:45:00,S01,M000139,store,credit_card,395,0,,false
T000622,2025-02-21T12:30:00,S01,M000305,store,cash,940,0,,false
T000623,2025-02-21T21:04:00,S02,M001048,store,cash,880,0,,false
T000624,2025-02-21T19:53:00,S03,M000991,store,cash,160,0,,false
T000625,2025-02-21T20:06:00,S03,M000090,store,line_pay,165,0,,false
T000626,2025-02-21T21:26:00,S03,M000903,store,cash,130,0,,false
T000627,2025-02-21T15:24:00,S03,M000982,store,credit_card,175,0,,false
T000628,2025-02-21T19:55:00,S03,M000877,store,credit_card,105,0,,false
T000629,2025-02-21T19:53:00,S04,M000771,store,cash,160,0,,false
T000630,2025-02-21T19:50:00,S04,M000719,store,cash,1120,0,,false
T000631,2025-02-21T17:23:00,S04,,store,line_pay,2390,125,,false
T000632,2025-02-21T19:04:00,S05,M000137,store,credit_card,95,0,,false
T000633,2025-02-21T21:40:00,S05,M000643,store,cash,1480,0,,false
T000634,2025-02-21T11:45:00,S05,M000313,store,line_pay,990,0,,false
T000635,2025-02-21T18:35:00,S05,M000421,store,credit_card,1370,0,,false
T000636,2025-02-21T18:10:00,S05,,store,cash,1450,0,,false
T000637,2025-02-21T19:08:00,S05,,store,credit_card,1973,77,,false
T000638,2025-02-21T19:48:00,S05,,store,cash,1760,0,,false
T000639,2025-02-21T20:28:00,S06,M000390,store,credit_card,190,0,,false
T000640,2025-02-21T14:35:00,S99,M000860,online,cash,380,0,,false
T000641,2025-02-21T21:17:00,S99,M000599,online,cash,1360,0,,false
T000642,2025-02-22T12:30:00,S01,M000039,store,credit_card,485,0,,false
T000643,2025-02-22T14:02:00,S02,M001049,store,cash,620,0,,false
T000644,2025-02-22T20:24:00,S02,,store,credit_card,2110,0,,false
T000645,2025-02-22T12:40:00,S03,M001092,store,line_pay,125,0,,false
T000646,2025-02-22T20:01:00,S03,M000167,store,cash,70,0,,false
T000647,2025-02-22T12:44:00,S03,M000097,store,cash,70,0,,false
T000648,2025-02-22T20:31:00,S03,,store,cash,1170,0,,false
T000649,2025-02-22T15:01:00,S04,M000885,store,cash,1439,0,,false
T000650,2025-02-22T20:18:00,S04,M000372,store,line_pay,1770,0,,false
T000651,2025-02-22T17:54:00,S04,M001046,store,line_pay,2610,0,,false
T000652,2025-02-22T14:36:00,S04,,store,cash,2237,188,,false
T000653,2025-02-22T20:41:00,S04,,store,cash,1395,0,,false
T000654,2025-02-22T19:55:00,S05,M000687,store,line_pay,310,0,,false
T000655,2025-02-22T14:15:00,S05,M000419,store,cash,310,0,,false
T000656,2025-02-23T12:01:00,S01,M001124,store,line_pay,180,0,,false
T000657,2025-02-23T17:34:00,S01,M000723,store,line_pay,430,0,,false
T000658,2025-02-23T20:43:00,S01,M000746,store,credit_card,475,0,,false
T000659,2025-02-23T19:53:00,S01,,store,cash,1420,0,,false
T000660,2025-02-23T20:15:00,S02,M000318,store,credit_card,110,0,,false
T000661,2025-02-23T17:05:00,S02,M000480,store,credit_card,1440,0,,false
T000662,2025-02-23T15:55:00,S02,,store,mobile_payment,1030,0,,false
T000663,2025-02-23T19:22:00,S03,M000547,store,cash,185,0,,false
T000664,2025-02-23T12:07:00,S03,M001145,store,credit_card,175,0,,false
T000665,2025-02-23T19:35:00,S03,M000496,store,credit_card,160,0,,false
