txn_id,sku,qty,unit_price,line_amount
T000231,P-H007,1,520,520
T000232,P-L017,1,620,620
T000232,P-P026,1,280,280
T000232,P-P004,1,420,420
T000232,P-L008,1,450,450
T000232,P-L010,1,240,240
T000232,P-P002,1,380,380
T000233,P-P022,1,380,380
T000233,P-F018,1,180,180
T000233,P-F003,3,35,105
T000233,P-P002,1,380,380
T000233,P-L009,1,280,280
T000233,P-L003,1,150,150
T000234,P-F014,1,95,95
T000235,P-P021,1,240,240
T000235,P-L010,1,240,240
T000235,P-L003,1,150,150
T000235,P-F003,3,35,105
T000236,P-L007,1,320,320
T000236,P-L018,3,130,390
T000236,P-L019,1,110,110
T000236,P-P029,1,320,320
T000236,P-L007,1,320,320
T000237,P-F016,1,110,110
T000238,P-F014,1,95,95
T000239,P-P015,1,220,220
T000239,P-L021,1,90,90
T000239,P-F003,3,35,105
T000240,P-F002,1,180,180
T000240,P-F014,1,95,95
T000240,P-L021,2,90,180
T000241,P-F005,1,150,150
T000241,P-F004,1,55,55
T000241,P-P025,1,480,480
T000241,P-P021,1,240,240
T000241,P-P012,1,180,180
T000242,P-P015,1,220,220
T000242,P-H024,1,750,750
T000242,P-P006,1,250,250
T000242,P-P017,1,260,260
T000242,P-L019,1,110,110
T000243,P-G003,1,380,380
T000243,P-F003,3,35,105
T000243,P-L021,3,90,270
T000244,P-H006,1,1080,1080
T000244,P-F004,1,55,55
T000244,P-H004,1,560,560
T000244,P-P022,1,380,380
T000244,P-L021,3,90,270
T000245,P-P016,1,280,280
T000245,P-P005,1,340,340
T000245,P-F003,3,35,105
T000245,P-L015,1,590,590
T000245,P-F020,1,190,190
T000245,P-L017,1,620,620
T000246,P-F016,-1,110,-110
T000247,P-G007,1,620,620
T000247,P-P004,1,420,420
T000247,P-F003,2,35,70
T000247,P-F012,1,130,130
T000248,P-G007,1,620,620
T000248,P-P019,1,120,120
T000248,P-L005,2,180,360
T000249,P-G002,1,480,480
T000249,P-P029,1,320,320
T000249,P-P015,1,220,220
T000249,P-P019,1,120,120
T000250,P-H012,1,480,480
T000250,P-L018,2,130,260
T000250,P-F014,1,95,95
T000250,P-L021,1,90,90
T000250,P-H007,1,520,520
T000251,P-F014,1,95,95
T000252,P-P023,1,260,260
T000252,P-P021,1,240,240
T000252,P-P019,1,120,120
T000252,P-F016,1,110,110
T000253,P-L005,1,180,180
T000253,P-F003,2,35,70
T000253,P-F014,1,95,95
T000254,P-H016,1,390,390
T000254,P-P011,1,320,320
T000254,P-F003,2,35,70
T000254,P-P028,1,200,200
T000254,P-L019,1,110,110
T000254,P-L021,1,90,90
T000255,P-F001,2,65,130
T000256,P-F003,2,35,70
T000256,P-F014,1,95,95
T000257,P-P022,1,380,380
T000257,P-F013,3,160,480
T000257,P-L010,1,240,240
T000257,P-F019,2,140,280
T000258,P-F003,2,35,70
T000259,P-L021,1,90,90
T000259,P-F014,1,95,95
T000260,P-L019,1,110,110
T000261,P-F001,1,65,65
T000261,P-F003,1,35,35
T000262,P-L019,1,110,110
T000263,P-F010,1,75,75
T000263,P-H010,1,520,520
T000263,P-F018,3,180,540
T000263,P-P023,1,260,260
T000263,P-L001,1,260,260
T000263,P-L014,3,180,540
T000263,P-L003,2,150,300
T000263,P-L022,3,160,480
T000264,P-F014,1,95,95
T000264,P-F001,1,65,65
T000265,P-L003,1,150,150
T000265,P-F014,1,95,95
T000265,P-F016,1,110,110
T000266,P-F003,2,35,70
T000266,P-L019,1,110,110
T000267,P-F014,1,95,95
T000268,P-F016,3,110,330
T000268,P-F003,1,35,35
T000269,P-F014,3,95,285
T000270,P-P015,1,220,220
T000270,P-P018,1,580,580
T000270,P-L019,3,110,330
T000270,P-L002,1,220,220
T000270,P-P022,1,380,380
T000270,P-P011,1,320,320
T000271,P-F003,2,35,70
T000271,P-F016,1,110,110
T000272,P-L021,1,90,90
T000272,P-F001,1,65,65
T000273,P-F003,1,35,35
T000274,P-L021,1,90,90
T000274,P-F014,1,95,95
T000275,P-L021,1,90,90
T000275,P-F014,1,95,95
T000276,P-G002,2,480,960
T000277,P-F001,3,65,195
T000278,P-F009,1,120,120
T000278,P-F005,1,150,150
T000278,P-F011,1,380,380
T000278,P-G006,1,560,560
T000278,P-L010,1,240,240
T000278,P-F016,1,110,110
T000279,P-P019,3,120,360
T000279,P-F014,1,95,95
T000280,P-F014,1,95,95
T000280,P-P019,3,120,360
T000281,P-F008,1,240,240
T000281,P-F005,1,150,150
T000281,P-H005,1,380,380
T000281,P-L010,1,240,240
T000281,P-P019,1,120,120
T000281,P-F014,1,95,95
T000282,P-F001,1,65,65
T000282,P-F003,1,35,35
T000283,P-H012,1,480,480
T000283,P-L021,3,90,270
T000283,P-L019,1,110,110
T000284,P-F003,2,35,70
T000284,P-L021,1,90,90
T000285,P-F016,1,110,110
T000286,P-L019,1,110,110
T000287,P-F016,1,110,110
T000288,P-F003,2,35,70
T000288,P-L019,1,110,110
T000289,P-L021,1,90,90
T000289,P-F003,1,35,35
T000290,P-F003,1,35,35
T000290,P-L019,3,110,330
T000291,P-F001,1,65,65
T000291,P-L019,1,110,110
T000292,P-H012,1,480,480
T000292,P-F013,3,160,480
T000292,P-H007,1,520,520
T000293,P-L014,1,180,180
T000293,P-L019,1,110,110
T000293,P-F001,1,65,65
T000293,P-F014,1,95,95
T000294,P-F015,1,260,260
T000294,P-L021,1,90,90
T000294,P-F014,1,95,95
T000295,P-H003,1,890,890
T000295,P-F006,1,320,320
T000295,P-F007,1,90,90
T000295,P-L008,1,450,450
T000295,P-F020,1,190,190
T000295,P-L015,1,590,590
T000296,P-F003,4,35,140
T000296,P-L021,1,90,90
T000297,P-H006,1,1080,1080
T000297,P-H013,1,850,850
T000297,P-H016,1,390,390
T000297,P-P012,2,180,360
T000297,P-F001,3,65,195
T000297,P-L018,2,130,260
T000297,P-L014,2,180,360
T000297,P-F001,1,65,65
T000298,P-L010,1,240,240
T000298,P-F012,1,130,130
T000298,P-F003,3,35,105
T000298,P-H021,1,580,580
T000298,P-F017,1,220,220
T000298,P-F003,1,35,35
T000299,P-L021,1,90,90
T000299,P-F003,1,35,35
T000300,P-L006,1,680,680
T000300,P-P006,1,250,250
T000300,P-L018,1,130,130
T000300,P-L003,1,150,150
T000301,P-B006,1,280,280
T000301,P-B008,1,380,380
T000301,P-B010,1,220,220
T000302,P-F016,1,110,110
T000303,P-F003,1,35,35
T000303,P-P007,1,290,290
T000303,P-P013,2,150,300
T000303,P-H023,1,620,620
T000303,P-P026,1,280,280
T000303,P-L003,1,150,150
T000304,P-F011,1,380,380
T000304,P-F019,2,140,280
T000304,P-P029,1,320,320
T000304,P-L014,1,180,180
T000304,P-H005,1,380,380
T000304,P-L022,3,160,480
T000304,P-G009,1,460,460
T000304,P-F019,1,140,140
T000305,P-F016,1,110,110
T000306,P-P003,1,780,780
T000306,P-F017,1,220,220
T000306,P-F019,1,140,140
T000306,P-G006,1,560,560
T000306,P-P005,1,340,340
T000306,P-L019,1,110,110
T000307,P-L005,2,180,360
T000307,P-G003,1,380,380
T000307,P-P016,1,280,280
T000307,P-P022,1,380,380
T000307,P-F020,1,190,190
T000307,P-P006,1,250,250
T000308,P-P005,1,340,340
T000308,P-P012,3,180,540
T000308,P-F012,1,130,130
T000308,P-F001,2,65,130
T000309,P-F001,1,65,65
T000309,P-F014,1,95,95
T000310,P-F003,1,35,35
T000310,P-L019,1,110,110
T000311,P-F001,1,65,65
T000311,P-F016,1,110,110
T000312,P-L009,1,280,280
T000312,P-P021,1,240,240
T000312,P-P010,1,620,620
T000312,P-L014,2,180,360
T000313,P-H002,1,420,420
T000313,P-P017,1,260,260
T000313,P-P013,3,150,450
T000313,P-F018,3,180,540
T000313,P-F008,1,240,240
T000313,P-L020,1,190,190
T000313,P-L022,2,160,320
T000313,P-F019,1,140,140
T000314,P-B004,1,599,599
T000314,P-B010,2,220,440
T000314,P-B008,1,380,380
T000314,P-B007,1,260,260
T000315,P-L017,1,620,620
T000315,P-P011,1,320,320
T000315,P-F001,1,65,65
T000315,P-F013,1,160,160
T000315,P-L019,1,110,110
T000316,P-H012,1,480,480
T000316,P-L004,3,160,480
T000316,P-L021,1,90,90
T000317,P-H016,1,390,390
T000318,P-H012,1,480,480
T000318,P-L018,1,130,130
T000318,P-L005,1,180,180
T000318,P-L019,1,110,110
T000319,P-P029,1,320,320
T000319,P-G003,1,380,380
T000319,P-L014,1,180,180
T000319,P-F015,1,260,260
T000319,P-L019,2,110,220
T000319,P-P026,1,280,280
T000320,P-F001,1,65,65
T000320,P-F014,1,95,95
T000321,P-H017,1,640,640
T000321,P-F019,3,140,420
T000321,P-H001,1,680,680
T000321,P-L001,1,260,260
T000321,P-P019,3,120,360
T000322,P-P016,1,280,280
T000322,P-F001,2,65,130
T000322,P-F019,1,140,140
T000323,P-F004,1,55,55
T000323,P-P006,1,250,250
T000323,P-L013,1,380,380
T000323,P-F003,2,35,70
T000324,P-L019,1,110,110
T000324,P-F001,1,65,65
T000325,P-G003,1,380,380
T000325,P-L009,1,280,280
T000325,P-L020,1,190,190
T000325,P-P019,2,120,240
T000326,P-F006,1,320,320
T000326,P-F010,1,75,75
T000326,P-G010,1,1080,1080
T000326,P-P021,1,240,240
T000326,P-L007,1,320,320
T000327,P-F016,1,110,110
T000328,P-L007,1,320,320
T000328,P-F014,2,95,190
T000328,P-H016,1,390,390
T000328,P-F013,1,160,160
T000329,P-P019,1,120,120
T000329,P-L005,1,180,180
T000329,P-F016,1,110,110
T000329,P-L022,2,160,320
T000329,P-P027,1,220,220
T000329,P-L019,1,110,110
T000330,P-F018,1,180,180
T000330,P-F016,1,110,110
T000331,P-H012,1,480,480
T000331,P-L001,1,260,260
T000331,P-F018,1,180,180
T000331,P-L019,1,110,110
T000332,P-L021,1,90,90
T000332,P-F001,1,65,65
T000333,P-F016,1,110,110
T000334,P-F014,1,95,95
T000335,P-F012,3,130,390
T000335,P-F016,1,110,110
T000336,P-F017,1,220,220
T000336,P-F001,3,65,195
T000337,P-L022,1,160,160
T000337,P-L021,1,90,90
T000337,P-L019,1,110,110
T000338,P-L003,3,150,450
T000338,P-L002,1,220,220
T000338,P-P015,1,220,220
T000338,P-P012,1,180,180
T000339,P-F003,2,35,70
T000339,P-F016,1,110,110
T000340,P-F016,1,110,110
T000341,P-F016,1,110,110
T000341,P-F001,1,65,65
T000342,P-B004,1,599,599
T000342,P-B007,1,260,260
T000342,P-B009,1,240,240
T000342,P-B008,1,380,380
T000343,P-L023,1,540,540
T000343,P-P005,1,340,340
T000343,P-P001,1,260,260
T000343,P-P011,1,320,320
T000343,P-F020,1,190,190
T000343,P-L008,1,450,450
T000344,P-P019,2,120,240
T000344,P-L019,1,110,110
T000344,P-F010,1,75,75
T000344,P-L005,2,180,360
T000344,P-L021,1,90,90
T000345,P-F019,-1,140,-140
T000346,P-F014,1,95,95
T000347,P-L007,1,320,320
T000347,P-F012,1,130,130
T000347,P-L021,1,90,90
T000348,P-F014,2,95,190
T000348,P-P013,1,150,150
T000348,P-F001,1,65,65
T000349,P-F020,1,190,190
T000349,P-L021,1,90,90
T000349,P-L019,1,110,110
T000350,P-P016,1,280,280
T000350,P-G006,1,560,560
T000350,P-L015,1,590,590
T000350,P-P021,1,240,240
T000350,P-L018,1,130,130
T000350,P-F001,1,65,65
T000351,P-F007,1,90,90
T000351,P-H002,1,420,420
T000351,P-H023,1,620,620
T000351,P-H015,1,450,450
T000351,P-G003,1,380,380
T000352,P-F001,1,65,65
T000352,P-L019,1,110,110
T000353,P-F014,1,95,95
T000353,P-F001,1,65,65
T000354,P-G002,1,480,480
T000355,P-F008,1,240,240
T000355,P-F011,1,380,380
T000355,P-L020,1,190,190
T000355,P-P022,1,380,380
T000355,P-L011,1,520,520
T000356,P-P029,2,320,640
T000356,P-L024,1,420,420
T000356,P-L005,3,180,540
T000357,P-F011,1,380,380
T000357,P-F011,1,380,380
T000357,P-P017,1,260,260
T000357,P-F001,3,65,195
T000357,P-F004,1,55,55
T000357,P-L018,1,130,130
T000357,P-L014,1,180,180
T000357,P-F019,1,140,140
T000358,P-F014,2,95,190
T000358,P-F003,2,35,70
T000358,P-F001,1,65,65
T000359,P-H005,1,380,380
T000359,P-H003,1,890,890
T000359,P-F008,1,240,240
T000359,P-P022,1,380,380
T000359,P-L002,1,220,220
T000359,P-F020,1,190,190
T000360,P-F020,1,190,190
T000360,P-L007,1,320,320
T000360,P-G003,1,380,380
T000360,P-F017,1,220,220
T000360,P-L012,1,460,460
T000360,P-P023,1,260,260
T000361,P-H003,1,890,890
T000361,P-G002,1,480,480
T000361,P-G003,1,380,380
T000361,P-L011,1,520,520
T000362,P-L019,1,110,110
T000363,P-H012,1,480,480
T000363,P-F013,3,160,480
T000363,P-F003,3,35,105
T000364,P-P006,1,250,250
T000364,P-F003,1,35,35
T000364,P-L021,2,90,180
T000365,P-P013,1,150,150
T000365,P-L021,1,90,90
T000365,P-F003,2,35,70
T000365,P-F016,1,110,110
T000366,P-G002,1,480,480
T000366,P-G003,1,380,380
T000367,P-G002,1,480,480
T000368,P-F003,2,35,70
T000369,P-L020,1,190,190
T000369,P-F015,1,260,260
T000369,P-P019,2,120,240
T000370,P-F005,1,150,150
T000370,P-P025,1,480,480
T000370,P-P013,1,150,150
T000370,P-L003,1,150,150
T000370,P-F011,1,380,380
T000370,P-L007,1,320,320
T000370,P-P028,1,200,200
T000370,P-L005,3,180,540
T000371,P-H003,1,890,890
T000371,P-H004,1,560,560
T000371,P-F016,3,110,330
T000371,P-F003,2,35,70
T000371,P-L021,1,90,90
T000372,P-F018,2,180,360
T000372,P-P011,1,320,320
T000372,P-F003,3,35,105
T000373,P-P019,2,120,240
T000373,P-P015,1,220,220
T000373,P-P027,1,220,220
T000373,P-L019,1,110,110
T000374,P-F014,1,95,95
T000374,P-F003,4,35,140
T000374,P-F016,1,110,110
T000375,P-P014,1,320,320
T000375,P-P012,1,180,180
T000375,P-F003,2,35,70
T000375,P-P024,1,540,540
T000375,P-F017,1,220,220
T000375,P-F003,2,35,70
T000376,P-L021,1,90,90
T000376,P-F003,1,35,35
T000377,P-F003,2,35,70
T000377,P-F003,3,35,105
T000378,P-F003,3,35,105
T000379,P-F009,1,120,120
T000379,P-H002,1,420,420
T000379,P-L014,1,180,180
T000379,P-L019,1,110,110
T000379,P-P011,1,320,320
T000380,P-B010,2,220,440
T000380,P-B009,1,240,240
T000380,P-B008,1,380,380
T000381,P-H003,1,890,890
T000381,P-F006,1,320,320
T000381,P-F011,1,380,380
T000381,P-P027,1,220,220
T000381,P-L004,1,160,160
T000381,P-P011,1,320,320
T000382,P-H012,1,480,480
T000382,P-F003,3,35,105
T000382,P-L020,1,190,190
T000382,P-L019,1,110,110
T000383,P-F013,2,160,320
T000383,P-P014,1,320,320
T000383,P-L001,1,260,260
T000383,P-F016,3,110,330
T000384,P-P007,1,290,290
T000384,P-P019,1,120,120
T000384,P-L003,3,150,450
T000384,P-P027,1,220,220
T000384,P-F003,3,35,105
T000385,P-F014,1,95,95
T000385,P-L021,1,90,90
T000386,P-H012,1,480,480
T000386,P-L003,1,150,150
T000386,P-F001,2,65,130
T000386,P-F003,3,35,105
T000386,P-H007,1,520,520
T000387,P-P010,1,620,620
T000387,P-P015,1,220,220
T000387,P-F012,1,130,130
T000387,P-P026,1,280,280
T000388,P-F016,4,110,440
T000388,P-F003,1,35,35
T000389,P-P015,1,220,220
T000389,P-F016,1,110,110
T000389,P-F014,1,95,95
T000390,P-H005,1,380,380
T000390,P-H003,1,890,890
T000390,P-H002,1,420,420
T000390,P-P027,1,220,220
T000390,P-P012,1,180,180
T000390,P-L019,1,110,110
T000391,P-L021,3,90,270
T000391,P-F020,1,190,190
T000391,P-P023,1,260,260
T000392,P-G003,1,380,380
T000392,P-F013,1,160,160
T000392,P-L003,3,150,450
T000392,P-P016,1,280,280
T000392,P-L012,1,460,460
T000392,P-P018,1,580,580
T000393,P-F014,1,95,95
T000394,P-F003,2,35,70
T000394,P-L019,1,110,110
T000395,P-F016,1,110,110
T000396,P-H006,1,1080,1080
T000396,P-F004,1,55,55
T000396,P-H001,1,680,680
T000396,P-H024,1,750,750
T000396,P-P019,1,120,120
T000396,P-L020,1,190,190
T000397,P-F005,1,150,150
T000397,P-F017,1,220,220
T000397,P-L013,1,380,380
T000397,P-P008,1,460,460
T000398,P-H003,1,890,890
T000398,P-F010,1,75,75
T000398,P-P028,1,200,200
T000398,P-P021,1,240,240
T000398,P-F016,1,110,110
T000399,P-F003,2,35,70
T000399,P-L021,2,90,180
T000400,P-P004,1,420,420
T000400,P-P001,1,260,260
T000400,P-L018,1,130,130
T000400,P-H006,1,1080,1080
T000400,P-P019,2,120,240
T000400,P-F003,2,35,70
T000400,P-L021,1,90,90
T000401,P-H012,1,480,480
T000401,P-F012,2,130,260
T000401,P-F019,1,140,140
T000401,P-L019,1,110,110
T000401,P-H007,1,520,520
T000402,P-F018,1,180,180
T000402,P-L019,1,110,110
T000402,P-F003,1,35,35
T000403,P-L021,1,90,90
T000403,P-F016,3,110,330
T000404,P-F016,3,110,330
T000404,P-F014,1,95,95
T000405,P-F001,3,65,195
T000406,P-L019,1,110,110
T000407,P-P007,1,290,290
T000407,P-F014,3,95,285
T000407,P-G009,1,460,460
T000407,P-L018,3,130,390
T000407,P-L021,2,90,180
T000407,P-F016,3,110,330
T000407,P-F019,1,140,140
T000407,P-L019,3,110,330
T000408,P-H016,1,390,390
T000409,P-L017,1,620,620
T000409,P-L014,2,180,360
T000409,P-F016,1,110,110
T000410,P-L014,1,180,180
T000410,P-F012,1,130,130
T000410,P-F014,1,95,95
T000411,P-F006,1,320,320
T000411,P-L021,3,90,270
T000411,P-F013,1,160,160
T000411,P-P019,1,120,120
T000411,P-H005,1,380,380
T000411,P-G009,1,460,460
T000411,P-L019,1,110,110
T000411,P-P014,1,320,320
T000412,P-F004,1,55,55
T000412,P-F009,1,120,120
T000412,P-F003,1,35,35
T000412,P-P006,1,250,250
T000412,P-F001,2,65,130
T000413,P-L015,1,590,590
T000413,P-P015,1,220,220
T000413,P-P022,1,380,380
T000413,P-F012,3,130,390
T000414,P-F003,1,35,35
T000415,P-F016,1,110,110
T000416,P-F002,2,180,360
T000416,P-F017,1,220,220
T000416,P-F013,3,160,480
T000416,P-H024,1,750,750
T000416,P-H016,1,390,390
T000416,P-P006,1,250,250
T000417,P-L019,1,110,110
T000418,P-L019,1,110,110
T000419,P-L003,1,150,150
T000419,P-F003,2,35,70
T000419,P-F014,1,95,95
T000420,P-F014,1,95,95
T000421,P-F003,3,35,105
T000421,P-L021,1,90,90
T000422,P-F016,1,110,110
T000422,P-L003,1,150,150
T000422,P-L021,1,90,90
T000422,P-F014,1,95,95
T000423,P-P006,1,250,250
T000423,P-F003,2,35,70
T000423,P-F016,1,110,110
T000424,P-F001,1,65,65
T000424,P-F016,1,110,110
T000425,P-F014,1,95,95
T000426,P-H001,1,680,680
T000426,P-F004,1,55,55
T000426,P-L008,1,450,450
T000426,P-P022,1,380,380
T000426,P-P019,3,120,360
T000427,P-L019,1,110,110
T000428,P-F003,1,35,35
T000428,P-F016,1,110,110
T000429,P-F003,3,35,105
T000430,P-F003,1,35,35
T000430,P-F016,1,110,110
T000431,P-F003,3,35,105
T000432,P-B010,1,220,220
T000432,P-B007,1,260,260
T000432,P-B009,1,240,240
T000433,P-F004,1,55,55
T000433,P-F010,1,75,75
T000433,P-H001,1,680,680
T000433,P-L017,1,620,620
T000433,P-G005,1,420,420
T000433,P-F001,1,65,65
T000434,P-F006,1,320,320
T000434,P-L009,2,280,560
T000434,P-G008,1,780,780
T000434,P-F014,3,95,285
T000434,P-H005,1,380,380
T000434,P-F014,3,95,285
T000434,P-L024,1,420,420
T000434,P-L019,1,110,110
T000435,P-P012,1,180,180
T000435,P-F003,1,35,35
T000435,P-P029,1,320,320
T000435,P-P011,1,320,320
T000435,P-P019,1,120,120
T000435,P-P001,1,260,260
T000436,P-F016,1,110,110
T000436,P-F001,1,65,65
T000437,P-L021,2,90,180
T000437,P-F016,1,110,110
T000438,P-F019,1,140,140
T000438,P-F001,1,65,65
T000438,P-F003,1,35,35
T000439,P-P012,1,180,180
T000440,P-L005,3,180,540
T000440,P-F014,1,95,95
T000440,P-F016,1,110,110
T000440,P-F014,1,95,95
T000441,P-F014,1,95,95
T000442,P-F013,1,160,160
T000442,P-F014,1,95,95
T000442,P-F001,1,65,65
T000443,P-F016,1,110,110
T000443,P-F014,2,95,190
T000443,P-P028,1,200,200
T000443,P-L022,1,160,160
T000444,P-L018,3,130,390
T000444,P-F016,1,110,110
T000445,P-F003,1,35,35
T000445,P-L021,1,90,90
T000446,P-B004,1,599,599
T000446,P-B010,2,220,440
T000446,P-B005,2,320,640
T000447,P-G003,1,380,380
T000447,P-P019,2,120,240
T000447,P-P023,1,260,260
T000447,P-F014,1,95,95
T000447,P-P013,1,150,150
T000448,P-L010,1,240,240
T000448,P-P022,1,380,380
T000448,P-L003,1,150,150
T000449,P-H001,1,680,680
T000449,P-F009,1,120,120
T000449,P-F010,1,75,75
T000449,P-F016,3,110,330
T000449,P-P026,1,280,280
T000449,P-L009,1,280,280
T000450,P-G009,1,460,460
T000450,P-L007,1,320,320
T000450,P-G007,1,620,620
T000450,P-P013,2,150,300
T000450,P-F019,2,140,280
T000450,P-F001,1,65,65
T000451,P-F006,1,320,320
T000451,P-H006,1,1080,1080
T000451,P-F011,1,380,380
T000451,P-L013,1,380,380
T000451,P-L020,1,190,190
T000451,P-P026,1,280,280
T000452,P-L008,1,450,450
T000452,P-P016,1,280,280
T000452,P-P019,3,120,360
T000452,P-F001,2,65,130
T000453,P-F011,1,380,380
T000453,P-F005,1,150,150
T000453,P-F007,1,90,90
T000453,P-P016,1,280,280
T000453,P-P015,1,220,220
T000453,P-G007,1,620,620
T000454,P-F007,1,90,90
T000454,P-P011,1,320,320
T000454,P-H024,1,750,750
T000454,P-L013,1,380,380
T000454,P-H003,1,890,890
T000454,P-H025,1,480,480
T000454,P-L010,1,240,240
T000454,P-P005,1,340,340
T000455,P-F008,1,240,240
T000455,P-H004,1,560,560
T000455,P-G007,1,620,620
T000455,P-F002,1,180,180
T000455,P-L009,1,280,280
T000456,P-P012,1,180,180
T000456,P-F016,1,110,110
T000456,P-L019,1,110,110
T000457,P-F002,1,180,180
T000457,P-F001,2,65,130
T000457,P-F016,1,110,110
T000458,P-P012,3,180,540
T000458,P-L019,1,110,110
T000459,P-F005,1,150,150
T000459,P-F008,1,240,240
T000459,P-F012,3,130,390
T000459,P-L018,2,130,260
T000459,P-F011,1,380,380
T000459,P-H015,1,450,450
T000459,P-P008,1,460,460
T000459,P-L019,1,110,110
T000460,P-F010,1,75,75
T000460,P-F010,1,75,75
T000460,P-F020,1,190,190
T000460,P-L017,1,620,620
T000460,P-F019,2,140,280
T000461,P-F014,2,95,190
T000462,P-L021,1,90,90
T000462,P-F014,1,95,95
T000463,P-H010,1,520,520
T000463,P-L002,1,220,220
T000463,P-P006,1,250,250
T000463,P-P012,1,180,180
T000463,P-L019,1,110,110
T000464,P-H005,1,380,380
T000464,P-L007,1,320,320
T000464,P-F018,1,180,180
T000464,P-L009,1,280,280
T000464,P-F010,1,75,75
T000464,P-P028,1,200,200
T000464,P-P017,1,260,260
T000464,P-G009,1,460,460
T000465,P-F005,1,150,150
T000465,P-H005,1,380,380
T000465,P-F006,1,320,320
T000465,P-G008,1,780,780
T000465,P-P026,1,280,280
T000465,P-L022,2,160,320
T000466,P-H012,1,480,480
T000466,P-F003,1,35,35
T000466,P-F012,1,130,130
T000466,P-L019,1,110,110
T000467,P-F001,3,65,195
T000467,P-F003,1,35,35
T000467,P-F016,1,110,110
T000468,P-H016,1,390,390
T000469,P-F010,1,75,75
T000469,P-F005,1,150,150
T000469,P-F005,1,150,150
T000469,P-L014,1,180,180
T000469,P-G008,1,780,780
T000469,P-P017,1,260,260
T000470,P-F010,1,75,75
T000470,P-F008,1,240,240
T000470,P-L004,3,160,480
T000470,P-H010,1,520,520
T000470,P-P019,3,120,360
T000471,P-F014,1,95,95
T000471,P-F003,2,35,70
T000471,P-L019,1,110,110
T000471,P-L021,1,90,90
T000472,P-P028,1,200,200
T000472,P-F013,1,160,160
T000472,P-F003,1,35,35
T000472,P-F014,1,95,95
T000473,P-P018,1,580,580
T000473,P-L021,1,90,90
T000473,P-F001,1,65,65
T000473,P-F020,1,190,190
T000474,P-G002,2,480,960
T000475,P-H003,1,890,890
T000475,P-F010,1,75,75
T000475,P-F003,2,35,70
T000475,P-P008,1,460,460
T000475,P-L022,2,160,320
T000476,P-L019,1,110,110
T000477,P-P026,1,280,280
T000477,P-H025,1,480,480
T000477,P-P005,1,340,340
